run,phase,date,source,x_m,y_m,z_m,is_centre,in_calib_table,calib_good,prephase1_rtraw,physics_good,in_kup_esd,run_kind
12071,P2,2025-12-12,Co60,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12073,P2,2025-12-12,Co60,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12075,P2,2025-12-12,Co60,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12077,P2,2025-12-12,Co60,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12080,P2,,,,,,,0,0,,1,0,physics
12081,P2,,,,,,,0,0,,1,0,physics
12082,P2,,,,,,,0,0,,1,0,physics
12083,P2,,,,,,,0,0,,1,0,physics
12084,P2,,,,,,,0,0,,1,0,physics
12085,P2,,,,,,,0,0,,1,0,physics
12090,P2,2025-12-13,Mn54,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12092,P2,2025-12-13,Mn54,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12094,P2,2025-12-13,Mn54,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12096,P2,2025-12-13,Mn54,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12098,P2,2025-12-13,Mn54,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12100,P2,2025-12-13,Mn54,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12102,P2,2025-12-13,Mn54,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12104,P2,2025-12-13,Mn54,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12106,P2,2025-12-13,Mn54,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12110,P2,2025-12-13,Cs137,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12112,P2,2025-12-13,Cs137,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12114,P2,2025-12-13,Cs137,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12116,P2,2025-12-13,Cs137,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12118,P2,2025-12-13,Cs137,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12120,P2,2025-12-13,Cs137,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12122,P2,2025-12-13,Cs137,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12124,P2,2025-12-13,Cs137,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12126,P2,2025-12-13,Cs137,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12129,P2,,,,,,,0,0,,1,0,physics
12130,P2,,,,,,,0,0,,1,0,physics
12131,P2,,,,,,,0,0,,1,0,physics
12132,P2,,,,,,,0,0,,1,0,physics
12133,P2,,,,,,,0,0,,1,0,physics
12134,P2,,,,,,,0,0,,1,0,physics
12135,P2,,,,,,,0,0,,1,0,physics
12137,P3,,,,,,,0,1,,0,1,other-calibration
12140,P3,,,,,,,0,1,,0,1,other-calibration
12142,P3,,,,,,,0,1,,0,1,other-calibration
12144,P3,,,,,,,0,1,,0,1,other-calibration
12146,P3,,,,,,,0,1,,0,1,other-calibration
12148,P3,,,,,,,0,1,,0,1,other-calibration
12150,P3,,,,,,,0,1,,0,1,other-calibration
12152,P3,,,,,,,0,1,,0,1,other-calibration
12154,P3,,,,,,,0,1,,0,1,other-calibration
12156,P3,,,,,,,0,1,,0,1,other-calibration
12158,P3,,,,,,,0,1,,0,1,other-calibration
12160,P3,,,,,,,0,1,,0,1,other-calibration
12162,P3,,,,,,,0,1,,0,1,other-calibration
12164,P3,,,,,,,0,1,,0,1,other-calibration
12166,P3,,,,,,,0,1,,0,1,other-calibration
12168,P3,,,,,,,0,1,,0,1,other-calibration
12170,P3,,,,,,,0,1,,0,1,other-calibration
12172,P3,,,,,,,0,1,,0,1,other-calibration
12174,P3,,,,,,,0,1,,0,1,other-calibration
12176,P3,,,,,,,0,1,,0,1,other-calibration
12178,P3,,,,,,,0,1,,0,1,other-calibration
12180,P3,,,,,,,0,1,,0,1,other-calibration
12182,P3,,,,,,,0,1,,0,1,other-calibration
12184,P3,,,,,,,0,1,,0,1,other-calibration
12186,P3,,,,,,,0,1,,0,1,other-calibration
12188,P3,,,,,,,0,1,,0,1,other-calibration
12190,P3,,,,,,,0,1,,0,1,other-calibration
12192,P3,,,,,,,0,1,,0,1,other-calibration
12194,P3,,,,,,,0,1,,0,1,other-calibration
12208,P3,2025-12-15,Co60,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12210,P3,2025-12-15,Co60,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12212,P3,2025-12-15,Co60,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12214,P3,2025-12-15,Co60,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12216,P3,2025-12-15,Co60,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12218,P3,2025-12-15,Co60,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12222,P3,2025-12-15,Co60,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12224,P3,2025-12-15,Co60,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12226,P3,2025-12-15,Co60,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12235,P3,2025-12-15,Mn54,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12237,P3,2025-12-15,Mn54,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12240,P3,2025-12-15,Mn54,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12245,P3,2025-12-15,Mn54,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12247,P3,2025-12-15,Mn54,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12249,P3,2025-12-15,Mn54,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12251,P3,2025-12-15,Mn54,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12253,P3,2025-12-15,Mn54,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12255,P3,2025-12-15,Mn54,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12267,P3,2025-12-16,AmC117,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12269,P3,2025-12-16,AmC117,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12271,P3,2025-12-16,AmC117,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12273,P3,2025-12-16,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12275,P3,2025-12-16,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12277,P3,2025-12-16,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12279,P3,2025-12-16,AmC117,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12281,P3,2025-12-16,AmC117,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12283,P3,2025-12-16,AmC117,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12287,P3,2025-12-16,Cs137,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
12289,P3,2025-12-16,Cs137,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12291,P3,2025-12-16,Cs137,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
12293,P3,2025-12-16,Cs137,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12295,P3,2025-12-16,Cs137,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12297,P3,2025-12-16,Cs137,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12299,P3,2025-12-16,Cs137,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
12301,P3,2025-12-16,Cs137,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12303,P3,2025-12-16,Cs137,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
12325,P3,2025-12-17,Ge68,0.0,0.0,18.4,0,1,1,,0,1,calib-source z-scan
12327,P3,2025-12-17,Ge68,0.0,0.0,18.0,0,1,1,,0,1,calib-source z-scan
12330,P3,2025-12-17,Ge68,0.0,0.0,17.7,0,1,1,,0,1,calib-source z-scan
12332,P3,2025-12-17,Ge68,0.0,0.0,17.5,0,1,1,,0,1,calib-source z-scan
12334,P3,2025-12-17,Ge68,0.0,0.0,17.3,0,1,1,,0,1,calib-source z-scan
12336,P3,2025-12-17,Ge68,0.0,0.0,17.1,0,1,1,,0,1,calib-source z-scan
12338,P3,2025-12-17,Ge68,0.0,0.0,16.9,0,1,1,,0,1,calib-source z-scan
12340,P3,2025-12-17,Ge68,0.0,0.0,16.7,0,1,1,,0,1,calib-source z-scan
12342,P3,2025-12-17,Ge68,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
12344,P3,2025-12-17,Ge68,0.0,0.0,16.3,0,1,1,,0,1,calib-source z-scan
12346,P3,2025-12-17,Ge68,0.0,0.0,16.1,0,1,1,,0,1,calib-source z-scan
12348,P3,2025-12-17,Ge68,0.0,0.0,15.9,0,1,1,,0,1,calib-source z-scan
12350,P3,2025-12-17,Ge68,0.0,0.0,15.7,0,1,1,,0,1,calib-source z-scan
12352,P3,2025-12-17,Ge68,0.0,0.0,15.5,0,1,1,,0,1,calib-source z-scan
12354,P3,2025-12-17,Ge68,0.0,0.0,15.0,0,1,1,,0,1,calib-source z-scan
12356,P3,2025-12-17,Ge68,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
12358,P3,2025-12-17,Ge68,0.0,0.0,13.0,0,1,1,,0,1,calib-source z-scan
12360,P3,2025-12-17,Ge68,0.0,0.0,11.0,0,1,1,,0,1,calib-source z-scan
12362,P3,2025-12-17,Ge68,0.0,0.0,9.0,0,1,1,,0,1,calib-source z-scan
12364,P3,2025-12-17,Ge68,0.0,0.0,6.0,0,1,1,,0,1,calib-source z-scan
12366,P3,2025-12-17,Ge68,0.0,0.0,3.0,0,1,1,,0,1,calib-source z-scan
12368,P3,2025-12-17,Ge68,0.0,0.0,1.0,0,1,1,,0,1,calib-source z-scan
12370,P3,2025-12-17,Ge68,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12374,P3,2025-12-17,Ge68,0.0,0.0,-1.0,0,1,1,,0,1,calib-source z-scan
12376,P3,2025-12-17,Ge68,0.0,0.0,-3.0,0,1,1,,0,1,calib-source z-scan
12378,P3,2025-12-17,Ge68,0.0,0.0,-6.0,0,1,1,,0,1,calib-source z-scan
12380,P3,2025-12-17,Ge68,0.0,0.0,-9.0,0,1,1,,0,1,calib-source z-scan
12382,P3,2025-12-17,Ge68,0.0,0.0,-11.0,0,1,1,,0,1,calib-source z-scan
12384,P3,2025-12-17,Ge68,0.0,0.0,-13.0,0,1,1,,0,1,calib-source z-scan
12386,P3,2025-12-17,Ge68,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
12388,P3,2025-12-17,Ge68,0.0,0.0,-15.0,0,1,1,,0,1,calib-source z-scan
12390,P3,2025-12-17,Ge68,0.0,0.0,-15.5,0,1,1,,0,1,calib-source z-scan
12392,P3,2025-12-17,Ge68,0.0,0.0,-15.7,0,1,1,,0,1,calib-source z-scan
12395,P3,2025-12-17,Ge68,0.0,0.0,-15.9,0,1,1,,0,1,calib-source z-scan
12398,P3,2025-12-17,Ge68,0.0,0.0,-16.1,0,1,1,,0,1,calib-source z-scan
12401,P3,2025-12-17,Ge68,0.0,0.0,-16.3,0,1,1,,0,1,calib-source z-scan
12404,P3,2025-12-17,Ge68,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
12407,P3,2025-12-17,Ge68,0.0,0.0,-16.7,0,1,1,,0,1,calib-source z-scan
12409,P3,2025-12-17,Ge68,0.0,0.0,-16.9,0,1,1,,0,1,calib-source z-scan
12412,P3,2025-12-17,Ge68,0.0,0.0,-17.1,0,1,1,,0,1,calib-source z-scan
12414,P3,2025-12-17,Ge68,0.0,0.0,-17.3,0,1,1,,0,1,calib-source z-scan
12422,P3,,,,,,,0,0,,1,0,physics
12423,P3,,,,,,,0,0,,1,0,physics
12424,P3,,,,,,,0,0,,1,0,physics
12425,P3,,,,,,,0,0,,1,0,physics
12426,P3,,,,,,,0,0,,1,0,physics
12428,P3,,,,,,,0,0,,1,0,physics
12429,P3,,,,,,,0,0,,1,0,physics
12430,P3,,,,,,,0,0,,1,0,physics
12431,P3,,,,,,,0,0,,1,0,physics
12432,P3,,,,,,,0,0,,1,0,physics
12433,P3,,,,,,,0,0,,1,0,physics
12434,P3,,,,,,,0,0,,1,0,physics
12435,P3,,,,,,,0,0,,1,0,physics
12436,P3,,,,,,,0,0,,1,0,physics
12437,P3,,,,,,,0,0,,1,0,physics
12438,P3,,,,,,,0,0,,1,0,physics
12439,P3,,,,,,,0,0,,1,0,physics
12440,P3,,,,,,,0,0,,1,0,physics
12441,P3,,,,,,,0,0,,1,0,physics
12442,P3,,,,,,,0,0,,1,0,physics
12443,P3,,,,,,,0,0,,1,0,physics
12444,P3,,,,,,,0,0,,1,0,physics
12445,P3,,,,,,,0,0,,1,0,physics
12446,P3,,,,,,,0,0,,1,0,physics
12447,P3,,,,,,,0,0,,1,0,physics
12448,P3,,,,,,,0,0,,1,0,physics
12453,P3,,,,,,,0,0,,1,0,physics
12454,P3,,,,,,,0,0,,1,0,physics
12455,P3,,,,,,,0,0,,1,0,physics
12456,P3,,,,,,,0,0,,1,0,physics
12457,P3,,,,,,,0,0,,1,0,physics
12461,P3,,,,,,,0,0,,1,0,physics
12462,P3,,,,,,,0,0,,1,0,physics
12463,P3,,,,,,,0,0,,1,0,physics
12464,P3,,,,,,,0,0,,1,0,physics
12465,P3,,,,,,,0,0,,1,0,physics
12466,P3,,,,,,,0,0,,1,0,physics
12467,P3,,,,,,,0,0,,1,0,physics
12468,P3,,,,,,,0,0,,1,0,physics
12469,P3,,,,,,,0,0,,1,0,physics
12471,P3,,,,,,,0,0,,1,0,physics
12472,P3,,,,,,,0,0,,1,0,physics
12473,P3,,,,,,,0,0,,1,0,physics
12476,P3,,,,,,,0,1,,0,1,other-calibration
12478,P3,,,,,,,0,1,,0,1,other-calibration
12480,P3,,,,,,,0,1,,0,1,other-calibration
12482,P3,,,,,,,0,1,,0,1,other-calibration
12484,P3,,,,,,,0,1,,0,1,other-calibration
12487,P3,,,,,,,0,1,,0,1,other-calibration
12489,P3,,,,,,,0,1,,0,1,other-calibration
12491,P3,,,,,,,0,1,,0,1,other-calibration
12493,P3,,,,,,,0,1,,0,1,other-calibration
12497,P3,,,,,,,0,1,,0,1,other-calibration
12500,P3,,,,,,,0,1,,0,1,other-calibration
12502,P3,,,,,,,0,1,,0,1,other-calibration
12504,P3,,,,,,,0,1,,0,1,other-calibration
12507,P3,,,,,,,0,1,,0,1,other-calibration
12510,P3,,,,,,,0,1,,0,1,other-calibration
12512,P3,,,,,,,0,1,,0,1,other-calibration
12514,P3,,,,,,,0,1,,0,1,other-calibration
12516,P3,,,,,,,0,1,,0,1,other-calibration
12518,P3,,,,,,,0,1,,0,1,other-calibration
12520,P3,,,,,,,0,1,,0,1,other-calibration
12522,P3,,,,,,,0,1,,0,1,other-calibration
12524,P3,,,,,,,0,1,,0,1,other-calibration
12526,P3,,,,,,,0,1,,0,1,other-calibration
12528,P3,,,,,,,0,1,,0,1,other-calibration
12530,P3,,,,,,,0,1,,0,1,other-calibration
12532,P3,,,,,,,0,1,,0,1,other-calibration
12534,P3,,,,,,,0,1,,0,1,other-calibration
12536,P3,,,,,,,0,1,,0,1,other-calibration
12538,P3,,,,,,,0,1,,0,1,other-calibration
12540,P3,,,,,,,0,1,,0,1,other-calibration
12542,P3,,,,,,,0,1,,0,1,other-calibration
12544,P3,,,,,,,0,1,,0,1,other-calibration
12546,P3,,,,,,,0,1,,0,1,other-calibration
12548,P3,,,,,,,0,1,,0,1,other-calibration
12550,P3,,,,,,,0,1,,0,1,other-calibration
12552,P3,,,,,,,0,1,,0,1,other-calibration
12554,P3,,,,,,,0,1,,0,1,other-calibration
12556,P3,,,,,,,0,1,,0,1,other-calibration
12558,P3,,,,,,,0,1,,0,1,other-calibration
12560,P3,,,,,,,0,1,,0,1,other-calibration
12562,P3,,,,,,,0,1,,0,1,other-calibration
12564,P3,,,,,,,0,1,,0,1,other-calibration
12566,P3,,,,,,,0,1,,0,1,other-calibration
12569,P3,,,,,,,0,0,,1,0,physics
12570,P3,,,,,,,0,0,,1,0,physics
12571,P3,,,,,,,0,0,,1,0,physics
12573,P3,,,,,,,0,0,,1,0,physics
12575,P3,,,,,,,0,1,,0,1,other-calibration
12576,P3,2025-12-23,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
12577,P3,,,,,,,0,1,,0,1,other-calibration
12579,P3,,,,,,,0,0,,1,0,physics
12580,P3,,,,,,,0,0,,1,0,physics
12581,P3,,,,,,,0,0,,1,0,physics
12582,P3,,,,,,,0,0,,1,0,physics
12583,P3,,,,,,,0,0,,1,0,physics
12584,P3,,,,,,,0,0,,1,0,physics
12586,P3,,,,,,,0,0,,1,0,physics
12587,P3,,,,,,,0,0,,1,0,physics
12591,P3,,,,,,,0,0,,1,0,physics
12593,P3,,,,,,,0,0,,1,0,physics
12594,P3,,,,,,,0,0,,1,0,physics
12595,P3,,,,,,,0,0,,1,0,physics
12596,P3,,,,,,,0,0,,1,0,physics
12597,P3,,,,,,,0,0,,1,0,physics
12598,P3,,,,,,,0,0,,1,0,physics
12599,P3,,,,,,,0,0,,1,0,physics
12600,P3,,,,,,,0,0,,1,0,physics
12601,P3,,,,,,,0,0,,1,0,physics
12602,P3,,,,,,,0,0,,1,0,physics
12604,P3,,,,,,,0,0,,1,0,physics
12606,P3,,,,,,,0,0,,1,0,physics
12607,P3,,,,,,,0,0,,1,0,physics
12615,P3,,,,,,,0,0,,1,0,physics
12616,P3,,,,,,,0,0,,1,0,physics
12619,P3,,,,,,,0,0,,1,0,physics
12620,P3,,,,,,,0,0,,1,0,physics
12621,P3,,,,,,,0,0,,1,0,physics
12622,P3,,,,,,,0,0,,1,0,physics
12623,P3,,,,,,,0,0,,1,0,physics
12624,P3,,,,,,,0,0,,1,0,physics
12625,P3,,,,,,,0,0,,1,0,physics
12627,P3,,,,,,,0,1,,0,1,other-calibration
12628,P3,,,,,,,0,1,,0,1,other-calibration
12629,P3,,,,,,,0,1,,0,1,other-calibration
12630,P3,,,,,,,0,1,,0,1,other-calibration
12631,P3,,,,,,,0,1,,0,1,other-calibration
12632,P3,,,,,,,0,1,,0,1,other-calibration
12633,P3,,,,,,,0,1,,0,1,other-calibration
12634,P3,,,,,,,0,1,,0,1,other-calibration
12635,P3,,,,,,,0,1,,0,1,other-calibration
12636,P3,,,,,,,0,1,,0,1,other-calibration
12637,P3,,,,,,,0,1,,0,1,other-calibration
12638,P3,,,,,,,0,1,,0,1,other-calibration
12639,P3,,,,,,,0,1,,0,1,other-calibration
12640,P3,,,,,,,0,1,,0,1,other-calibration
12641,P3,,,,,,,0,1,,0,1,other-calibration
12642,P3,,,,,,,0,1,,0,1,other-calibration
12643,P3,,,,,,,0,1,,0,1,other-calibration
12644,P3,,,,,,,0,1,,0,1,other-calibration
12645,P3,,,,,,,0,1,,0,1,other-calibration
12646,P3,,,,,,,0,1,,0,1,other-calibration
12647,P3,,,,,,,0,1,,0,1,other-calibration
12648,P3,,,,,,,0,1,,0,1,other-calibration
12649,P3,,,,,,,0,1,,0,1,other-calibration
12650,P3,,,,,,,0,1,,0,1,other-calibration
12651,P3,,,,,,,0,1,,0,1,other-calibration
12652,P3,,,,,,,0,1,,0,1,other-calibration
12653,P3,,,,,,,0,1,,0,1,other-calibration
12654,P3,,,,,,,0,1,,0,1,other-calibration
12655,P3,,,,,,,0,1,,0,1,other-calibration
12656,P3,,,,,,,0,1,,0,1,other-calibration
12657,P3,,,,,,,0,1,,0,1,other-calibration
12658,P3,,,,,,,0,1,,0,1,other-calibration
12659,P3,,,,,,,0,1,,0,1,other-calibration
12660,P3,,,,,,,0,1,,0,1,other-calibration
12661,P3,,,,,,,0,1,,0,1,other-calibration
12662,P3,,,,,,,0,1,,0,1,other-calibration
12663,P3,,,,,,,0,1,,0,1,other-calibration
12664,P3,,,,,,,0,1,,0,1,other-calibration
12665,P3,,,,,,,0,1,,0,1,other-calibration
12666,P3,,,,,,,0,1,,0,1,other-calibration
12667,P3,,,,,,,0,1,,0,1,other-calibration
12668,P3,,,,,,,0,1,,0,1,other-calibration
12669,P3,,,,,,,0,1,,0,1,other-calibration
12670,P3,,,,,,,0,1,,0,1,other-calibration
12671,P3,,,,,,,0,1,,0,1,other-calibration
12672,P3,,,,,,,0,1,,0,1,other-calibration
12673,P3,,,,,,,0,1,,0,1,other-calibration
12674,P3,,,,,,,0,1,,0,1,other-calibration
12675,P3,,,,,,,0,1,,0,1,other-calibration
12676,P3,,,,,,,0,1,,0,1,other-calibration
12677,P3,,,,,,,0,1,,0,1,other-calibration
12678,P3,,,,,,,0,1,,0,1,other-calibration
12679,P3,,,,,,,0,1,,0,1,other-calibration
12680,P3,,,,,,,0,1,,0,1,other-calibration
12681,P3,,,,,,,0,1,,0,1,other-calibration
12682,P3,,,,,,,0,1,,0,1,other-calibration
12683,P3,,,,,,,0,1,,0,1,other-calibration
12684,P3,,,,,,,0,1,,0,1,other-calibration
12685,P3,,,,,,,0,1,,0,1,other-calibration
12686,P3,,,,,,,0,1,,0,1,other-calibration
12687,P3,,,,,,,0,1,,0,1,other-calibration
12688,P3,,,,,,,0,1,,0,1,other-calibration
12689,P3,,,,,,,0,1,,0,1,other-calibration
12690,P3,,,,,,,0,1,,0,1,other-calibration
12691,P3,,,,,,,0,1,,0,1,other-calibration
12692,P3,,,,,,,0,1,,0,1,other-calibration
12693,P3,,,,,,,0,1,,0,1,other-calibration
12694,P3,,,,,,,0,1,,0,1,other-calibration
12695,P3,,,,,,,0,1,,0,1,other-calibration
12696,P3,,,,,,,0,1,,0,1,other-calibration
12697,P3,,,,,,,0,1,,0,1,other-calibration
12698,P3,,,,,,,0,1,,0,1,other-calibration
12699,P3,,,,,,,0,1,,0,1,other-calibration
12700,P3,,,,,,,0,1,,0,1,other-calibration
12701,P3,,,,,,,0,1,,0,1,other-calibration
12702,P3,,,,,,,0,1,,0,1,other-calibration
12703,P3,,,,,,,0,1,,0,1,other-calibration
12704,P3,,,,,,,0,1,,0,1,other-calibration
12705,P3,,,,,,,0,1,,0,1,other-calibration
12706,P3,,,,,,,0,1,,0,1,other-calibration
12707,P3,,,,,,,0,1,,0,1,other-calibration
12708,P3,,,,,,,0,1,,0,1,other-calibration
12709,P3,,,,,,,0,1,,0,1,other-calibration
12710,P3,,,,,,,0,1,,0,1,other-calibration
12711,P3,,,,,,,0,1,,0,1,other-calibration
12712,P3,,,,,,,0,1,,0,1,other-calibration
12713,P3,,,,,,,0,1,,0,1,other-calibration
12714,P3,,,,,,,0,1,,0,1,other-calibration
12715,P3,,,,,,,0,1,,0,1,other-calibration
12716,P3,,,,,,,0,1,,0,1,other-calibration
12717,P3,,,,,,,0,1,,0,1,other-calibration
12718,P3,,,,,,,0,1,,0,1,other-calibration
12719,P3,,,,,,,0,1,,0,1,other-calibration
12720,P3,,,,,,,0,1,,0,1,other-calibration
12721,P3,,,,,,,0,1,,0,1,other-calibration
12722,P3,,,,,,,0,1,,0,1,other-calibration
12723,P3,,,,,,,0,1,,0,1,other-calibration
12724,P3,,,,,,,0,1,,0,1,other-calibration
12725,P3,,,,,,,0,1,,0,1,other-calibration
12726,P3,,,,,,,0,1,,0,1,other-calibration
12727,P3,,,,,,,0,1,,0,1,other-calibration
12728,P3,,,,,,,0,1,,0,1,other-calibration
12729,P3,,,,,,,0,1,,0,1,other-calibration
12730,P3,,,,,,,0,1,,0,1,other-calibration
12731,P3,,,,,,,0,1,,0,1,other-calibration
12732,P3,,,,,,,0,1,,0,1,other-calibration
12733,P3,,,,,,,0,1,,0,1,other-calibration
12734,P3,,,,,,,0,1,,0,1,other-calibration
12735,P3,,,,,,,0,1,,0,1,other-calibration
12736,P3,,,,,,,0,1,,0,1,other-calibration
12737,P3,,,,,,,0,1,,0,1,other-calibration
12738,P3,,,,,,,0,1,,0,1,other-calibration
12739,P3,,,,,,,0,1,,0,1,other-calibration
12740,P3,,,,,,,0,1,,0,1,other-calibration
12741,P3,,,,,,,0,1,,0,1,other-calibration
12742,P3,,,,,,,0,1,,0,1,other-calibration
12743,P3,,,,,,,0,1,,0,1,other-calibration
12744,P3,,,,,,,0,1,,0,1,other-calibration
12745,P3,,,,,,,0,1,,0,1,other-calibration
12746,P3,,,,,,,0,1,,0,1,other-calibration
12747,P3,,,,,,,0,1,,0,1,other-calibration
12748,P3,,,,,,,0,1,,0,1,other-calibration
12749,P3,,,,,,,0,1,,0,1,other-calibration
12750,P3,,,,,,,0,1,,0,1,other-calibration
12751,P3,,,,,,,0,1,,0,1,other-calibration
12752,P3,,,,,,,0,1,,0,1,other-calibration
12753,P3,,,,,,,0,1,,0,1,other-calibration
12754,P3,,,,,,,0,1,,0,1,other-calibration
12755,P3,,,,,,,0,1,,0,1,other-calibration
12757,P3,,,,,,,0,0,,1,0,physics
12758,P3,,,,,,,0,0,,1,0,physics
12759,P3,,,,,,,0,0,,1,0,physics
12760,P3,,,,,,,0,0,,1,0,physics
12761,P3,,,,,,,0,0,,1,0,physics
12762,P3,,,,,,,0,0,,1,0,physics
12763,P3,,,,,,,0,0,,1,0,physics
12764,P3,,,,,,,0,0,,1,0,physics
12765,P3,,,,,,,0,0,,1,0,physics
12766,P3,,,,,,,0,0,,1,0,physics
12767,P3,,,,,,,0,0,,1,0,physics
12768,P3,,,,,,,0,0,,1,0,physics
12769,P3,,,,,,,0,0,,1,0,physics
12770,P3,,,,,,,0,0,,1,0,physics
12772,P3,,,,,,,0,0,,1,0,physics
12773,P3,,,,,,,0,0,,1,0,physics
12775,P3,,,,,,,0,0,,1,0,physics
12776,P3,,,,,,,0,0,,1,0,physics
12777,P3,,,,,,,0,0,,1,0,physics
12778,P3,,,,,,,0,0,,1,0,physics
12779,P3,,,,,,,0,0,,1,0,physics
12780,P3,,,,,,,0,0,,1,0,physics
12781,P3,,,,,,,0,0,,1,0,physics
12782,P3,,,,,,,0,0,,1,0,physics
12783,P3,,,,,,,0,0,,1,0,physics
12784,P3,,,,,,,0,0,,1,0,physics
12785,P3,,,,,,,0,0,,1,0,physics
12786,P3,,,,,,,0,0,,1,0,physics
12787,P3,,,,,,,0,0,,1,0,physics
12790,P3,,,,,,,0,0,,1,0,physics
12791,P3,,,,,,,0,0,,1,0,physics
12795,P3,,,,,,,0,0,,1,0,physics
12819,P3,,,,,,,0,1,,0,1,other-calibration
12824,P3,,,,,,,0,0,,1,0,physics
12826,P3,,,,,,,0,0,,1,0,physics
12827,P3,,,,,,,0,0,,1,0,physics
12828,P3,,,,,,,0,0,,1,0,physics
12829,P3,,,,,,,0,0,,1,0,physics
12830,P3,,,,,,,0,0,,1,0,physics
12831,P3,,,,,,,0,0,,1,0,physics
12832,P3,,,,,,,0,0,,1,0,physics
12833,P3,,,,,,,0,0,,1,0,physics
12834,P3,,,,,,,0,0,,1,0,physics
12835,P3,,,,,,,0,0,,1,0,physics
12843,P3,,,,,,,0,0,,1,0,physics
12844,P3,,,,,,,0,0,,1,0,physics
12846,P3,,,,,,,0,0,,1,0,physics
12850,P3,,,,,,,0,0,,1,0,physics
12853,P3,,,,,,,0,0,,1,0,physics
12854,P3,,,,,,,0,0,,1,0,physics
12855,P3,,,,,,,0,0,,1,0,physics
12856,P3,,,,,,,0,0,,1,0,physics
